X,Y,OBJECTID,ID,NAME,TYPE,MODE_TYPE,CITY,STATE,FIPS,ZIP,ZIP2,PARCEL,LATITUDE,LONGITUDE,GEOSOURCE,CREATEDATE,CREATOR,MODDATE,ASSOC
-86.484039999594842,41.158439999767417,950,1826,"CARGIL, INC.-MONTEREY-IN",RAIL,RAIL & TRUCK,MONTEREY,IN,18,46960, ,0,41.15844,-86.48404,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,JK LINE
-87.626669999908174,41.782039999727459,951,1827,CSX INTERMODAL-ENGLEWOOD-IL,RAIL,RAIL & TRUCK,CHICAGO,IL,17,60632, ,0,41.78204,-87.62667,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-87.611899999719682,41.622780000170401,952,1828,UP-DOLTON-IL,RAIL,RAIL & TRUCK,DOLTON,IL,17,60419, ,0,41.62278,-87.6119,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-90.14514000010459,38.607359999784343,953,1829,UP-EAST ST. LOUIS-IL,RAIL,RAIL & TRUCK,EAST ST. LOUIS,IL,17,62207, ,0,38.60736,-90.14514,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-87.679489999874932,41.750259999770677,954,1830,UP-FOREST HILL-IL,RAIL,RAIL & TRUCK,FOREST HILL,IL,17,60680, ,0,41.75026,-87.67949,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-79.002629999735916,34.635279999868708,955,1831,CAROLINA GRAIN CO.-LUMBERTON-NC,RAIL,RAIL & TRUCK,LUMBERTON,NC,37,28358, ,0,34.63528,-79.00263,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-87.896010000354991,41.941710000174886,956,1832,I AND M RAIL LINK-FRANKLIN PARK-IL,RAIL,RAIL & TRUCK,FRANKLIN PARK,IL,17,60131, ,0,41.94171,-87.89601,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-87.868209999852411,41.965669999954045,957,1833,CP-SCHILLER PARK -IL INTERMODAL FACILITY,RAIL,RAIL & TRUCK,SCHILLER PARK,IL,17,60176, ,0,41.96567,-87.86821,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-101.77979999962966,47.26177999973536,958,1834,BEULAH FARMERS UNION ELEVATOR-BEULAH-ND,RAIL,RAIL & TRUCK,BEULAH,ND,38,58523, ,0,47.26178,-101.7798,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-87.046650000356564,38.666769999682352,959,1836,"HILLCREST SUPPLY, INC.-MONTGOMERY-IN",RAIL,RAIL & TRUCK,MONTGOMERY,IN,18,47558, ,0,38.66677,-87.04665,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-98.827429999929137,47.062359999718609,960,1837,BUCHANAN FARMERS ELEVATOR-BUCHANAN-ND,RAIL,RAIL & TRUCK,BUCHANAN,ND,38,58420, ,0,47.06236,-98.82743,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"BNSF, RRVW"
-85.700359999997943,39.675730000172294,961,1838,MORRISTOWN GRAIN CO.-MORRISTOWN-IN-120 EAST B,RAIL,RAIL & TRUCK,MORRISTOWN,IN,18,46161, ,0,39.67573,-85.70036,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-99.122329999615303,47.457420000066421,962,1839,"CARGILL, INC.-CARRINGTON-ND",RAIL,RAIL & TRUCK,CARRINGTON,ND,38,58421, ,0,47.45742,-99.12233,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"SOO, RRVW"
-122.760659999585087,45.596250000006897,963,184,"HALL-BUCK MARINE, INC.-PORTLAND-OR",RAIL,RAIL & TRUCK,PORTLAND,OR,41,97203, ,0,45.59625,-122.76066,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"BN, UP"
-87.606720000279424,37.967759999731044,964,1840,CSX INTERMODAL-EVANSVILLE-IN,RAIL,RAIL & TRUCK,EVANSVILLE,IN,18,47712,4668,0,37.96776,-87.60672,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-97.620890000124206,48.802300000205307,965,1843,"H. HAMILTON FARMERS, INC.-CHURCHS FERRY-ND",RAIL,RAIL & TRUCK,CHURCHS FERRY,ND,38,58220, ,0,48.8023,-97.62089,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-99.199400000015615,48.268869999817767,966,1845,BTR FARMERS COOPERATIVE-CHURCHS FERRY-ND,RAIL,RAIL & TRUCK,CHURCHS FERRY,ND,38,58325, ,0,48.26887,-99.1994,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-98.558820000126602,48.158809999736029,967,1846,SOUTHAM ELEVATOR-CRARY-ND,RAIL,RAIL & TRUCK,CRARY,ND,38,58327, ,0,48.15881,-98.55882,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NPR
-86.767330000072505,37.940070000147749,968,1847,HOOSIER SOUTHERN RAILROAD,RAIL,TRUCK - PORT - RAIL,TELL CITY,IN,18,47586, ,0,37.94007,-86.76733,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-90.61564999998653,41.50874000030079,969,1848,I AND M RAIL LINK- DAVENPORT-IA,RAIL,RAIL & TRUCK,DAVENPORT,IA,19,52802, ,0,41.50874,-90.61565,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-93.019379999945954,41.731170000065845,970,1849,IOWA INTERSTATE RAILROAD-NEWTON-IA,RAIL,RAIL & TRUCK,NEWTON,IA,19,50208, ,0,41.73117,-93.01938,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-93.061630000071588,41.702879999782809,971,1850,UP-NEWTON-IA,RAIL,RAIL & TRUCK,NEWTON,IA,19,50208, ,0,41.70288,-93.06163,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-97.961779999975832,46.200589999719767,972,1851,CRETE GRAIN CO.-CRETE-ND,RAIL,RAIL & TRUCK,CRETE,ND,38,58040,5009,0,46.20059,-97.96178,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"BNSF, RRVW"
-87.902220000015191,37.92801000014947,973,1853,ADM MILLING CO.-MOUNT VERNON-IN,PORT,TRUCK - PORT - RAIL,MOUNT VERNON,IN,18,47620, ,0,37.92801,-87.90222,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-85.030269999869148,41.073830000039678,974,1854,CENTRAL STATES ENTERPRISES,RAIL,RAIL & TRUCK,NEW HAVEN,IN,18,46774, ,0,41.07383,-85.03027,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
-86.643179999910672,39.856449999758574,975,1855,NORTH SALEM ELEVATOR-NORTH SALEM-IN,RAIL,RAIL & TRUCK,NORTH SALEM,IN,18,46165, ,0,39.85645,-86.64318,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-90.204719999552452,29.978279999716381,976,1858,KANSAS CITY SOUTHERN-METAIRIE-LA,RAIL,RAIL & TRUCK,METAIRIE,LA,22,70003, ,0,29.97828,-90.20472,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-87.692639999839599,38.271300000260077,977,1859,GIBSON CO. FARM BUREAU COOPPERATIVE,RAIL,RAIL & TRUCK,OWENSVILLE,IN,18,47665, ,0,38.2713,-87.69264,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-89.999870000351962,30.007890000316319,978,1860,CSX INTERMODAL-NEW ORLEANS-LA,RAIL,RAIL & TRUCK,NEW ORLEANS,LA,22,70126, ,0,30.00789,-89.99987,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-90.100919999950776,29.915510000088574,979,1862,ILLINOIS CENTRAL RAILROAD-NEW ORLEANS-LA,RAIL,RAIL & TRUCK,NEW ORLEANS,LA,22,70115, ,0,29.91551,-90.10092,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-87.153719999644778,40.763959999721557,980,1864,AGMAX-REMINGTON-IN,RAIL,RAIL & TRUCK,REMINGTON,IN,18,47977, ,0,40.76396,-87.15372,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,TPW
-87.152399999894939,40.94255999976123,981,1868,JASPER COUNTY FARM BUREAU-RENSSELAER-IN,RAIL,RAIL & TRUCK,RENSSELAER,IN,18,47978, ,0,40.94256,-87.1524,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-76.568429999636962,39.261820000081237,982,1869,CSX INTERMODAL-BALTIMORE-MD,RAIL,TRUCK - PORT - RAIL,BALTIMORE,MD,24,21224, ,0,39.26182,-76.56843,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-95.856269999617808,36.085229999665572,983,187,KATY INTERMODALTRANSFER TERMINAL-TULSA-OK,RAIL,RAIL & TRUCK,TULSA,OK,40,74146, ,0,36.08523,-95.85627,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"BNSF, UP"
-71.792429999894566,42.260269999908559,984,1870,CSX INTERMODAL-WORCESTER-MA,RAIL,RAIL & TRUCK,WORCESTER,MA,25,01607, ,0,42.26027,-71.79243,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-83.231700000372726,42.380300000101677,985,1871,CP RAILWAY-DETROIT-MI,RAIL,TRUCK - PORT - RAIL,DETROIT,MI,26,48223, ,0,42.3803,-83.2317,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-93.211049999942858,44.973339999810314,986,1872,"MULTE INTERMODAL, INC.-MINNEAPOLIS-MN",RAIL,RAIL & TRUCK,MINNEAPOLIS,MN,27,55414, ,0,44.97334,-93.21105,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-96.198350000421243,48.124259999902044,987,1873,CP RAILWAY-THIEF RIVER FALLS-MN,RAIL,RAIL & TRUCK,THIEF RIVER FALLS,MN,27,56701, ,0,48.12426,-96.19835,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-94.513520000180762,39.126310000080117,988,1874,I AND M RAIL LINK-KANSAS CITY-MO,RAIL,RAIL & TRUCK,KANSAS CITY,MO,29,64120, ,0,39.12631,-94.51352,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-94.549169999760537,39.156340000235083,989,1875,UP-KANSAS CITY-MO,RAIL,RAIL & TRUCK,KANSAS CITY,MO,29,64117, ,0,39.15634,-94.54917,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-97.33676000029574,46.266919999768973,990,1876,RED RIVER COMMODITIES-DELAMERE-ND,RAIL,RAIL & TRUCK,DELAMERE,ND,38,58060, ,0,46.26692,-97.33676,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,RRVW
-98.52843000035304,46.00148000021305,991,1877,ELLENDALE GRAIN CO.-ELLENDALE-ND,RAIL,RAIL & TRUCK,ELLENDALE,ND,38,58436, ,0,46.00148,-98.52843,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-97.430180000027065,46.80220999985692,992,1878,EMBDEN GRAIN CO.-EMBDEN-ND,RAIL,RAIL & TRUCK,EMBDEN,ND,38,58079, ,0,46.80221,-97.43018,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-101.03431999959885,47.291269999775643,993,1879,FARMERS ELEVATOR-FALKIRK-ND,RAIL,RAIL & TRUCK,FALKIRK,ND,38,58577,4501,0,47.29127,-101.03432,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,DMVW
-88.088509999656964,41.55971999998053,994,188,3 RIVER TERMINAL-JOLIET-IL,RAIL,TRUCK - PORT - RAIL,JOLIET,IL,17,60435, ,0,41.55972,-88.08851,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,EJ AND E
-97.410370000140389,48.418659999989373,995,1881,GRAFTON FARMERS COOP GRAIN CO.-GRAFTON-ND,RAIL,RAIL & TRUCK,GRAFTON,ND,38,58237, ,0,48.41866,-97.41037,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-97.664039999875115,46.226859999866484,996,1883,GWINNER FARMERS ELEVATOR-GWINNER-ND,RAIL,RAIL & TRUCK,GWINNER,ND,38,58040, ,0,46.22686,-97.66404,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"BNSF, RRVW"
-101.379920000334081,48.631339999786199,997,1887,SOURIS RIVER GRAIN COOPERATIVE-LANSFORD-ND,RAIL,RAIL & TRUCK,LANSFORD,ND,38,58750, ,0,48.63134,-101.37992,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"BNSF, CPRS"
-97.70581999964746,48.003389999847933,998,1888,MCCANNA FARMERS ELEVATOR-LARIMORE-ND,RAIL,RAIL & TRUCK,LARIMORE,ND,38,58251, ,0,48.00339,-97.70582,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.740799999634859,36.228779999836945,999,189,TULSA PORT OF CATOOSA-CATOOSA-OK,RAIL,RAIL & TRUCK,CATOOSA,OK,40,74015, ,0,36.22878,-95.7408,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"BNSF, UP"
-86.871889999557368,40.738599999874914,1000,1890,WHITE COUNTY FARM BUREAU-REYNOLDS-IN,RAIL,RAIL & TRUCK,REYNOLDS,IN,18,47980,8055,0,40.7386,-86.87189,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-94.513380000438673,39.124419999846133,2001,3276,"Bartlett & Co., Grain",RAIL,RAIL & TRUCK,Kansas City,MO,29,64120, ,0,39.12442,-94.51338,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"BNSF,KCS,SOO,UP"
-94.587089999842448,39.039329999814512,2002,3279,Smoot Grain Co.,RAIL,RAIL & TRUCK,Kansas City,MO,29,64112, ,0,39.03933,-94.58709,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,UP
-86.76815000023015,36.144159999982428,2003,328,TRANSFLO-NASHVILLE-TN,RAIL,RAIL & TRUCK,NASHVILLE,TN,47,37203, ,0,36.14416,-86.76815,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-94.587089999842448,39.039329999814512,2004,3280,"Wolcott & Lincoln, LLC",RAIL,RAIL & TRUCK,Kansas City,MO,29,64112, ,0,39.03933,-94.58709,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,KCS
-94.522140000085201,39.151989999968798,2005,3281,"Cargill, Inc.-Chouteau Elevator",RAIL,TRUCK - PORT - AIR,Kansas City,MO,29, 6411, ,0,39.15199,-94.52214,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"BNSF,IC,KCS,SOO,UP"
-93.867959999969713,39.181209999798583,2006,3284,MFA Exchange Elevator-Lexington,RAIL,TRUCK - PORT - RAIL,Lexington,MO,29,64067, ,0,39.18121,-93.86796,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"NS, UP"
-90.334969999769626,38.62761999996026,2007,3288,Cole Grain Co.,RAIL,RAIL & TRUCK,Saint Louis,MO,29,63144, ,0,38.62762,-90.33497,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,UP
-86.840149999896738,36.159849999894007,2008,329,"BMI/BULK STORAGE, INC.-NASHVILLE-TN",RAIL,RAIL & TRUCK,NASHVILLE,TN,47,37209, ,0,36.15985,-86.84015,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-94.856739999910673,39.733710000343393,2009,3291,"Bartlett And Co., Grain",RAIL,RAIL & TRUCK,St. Joseph,MO,29,64502, ,0,39.73371,-94.85674,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"BNSF,UP"
-90.238589999973144,38.683489999990059,2010,3292,Pillsbury Co.,RAIL,RAIL & TRUCK,St. Louis,MO,29,63115, ,0,38.68349,-90.23859,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"CSXT, TRRA"
-90.238589999973144,38.683489999990059,2011,3293,ADM Milling,RAIL,RAIL & TRUCK,St. Louis,MO,29,63115, ,0,38.68349,-90.23859,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,UP
-90.19255999962472,38.678980000095855,2012,3295,ADM Growmark/Div. Of ADM,RAIL,RAIL & TRUCK,St. Louis,MO,29,63673, ,0,38.67898,-90.19256,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.896799999900082,39.402729999801366,2013,3296,Weston Elevator,RAIL,RAIL & TRUCK,St. Louis,MO,29,64098, ,0,39.40273,-94.8968,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,UP
-89.223300000040553,36.909369999756187,2014,3297,"Birds Point Terminal, Inc.",RAIL,RAIL & PORT,Wyatt,MO,29,63882, ,0,36.90937,-89.2233,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-89.48461999973425,40.914880000099352,2015,33,LOUIS DREYFUS CORP.-CHILLICOTHE-IL,RAIL,RAIL & TRUCK,CHILLICOTHE,IL,17,61523, ,0,40.91488,-89.48462,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-75.623449999725253,39.741479999736214,2016,330,TRANSFLO-WILMINGTON-DE,RAIL,RAIL & TRUCK,WILMINGTON,DE,10,19808, ,0,39.74148,-75.62345,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-112.635620000137806,45.219079999794495,2017,3300,C & C Farm and Ranch Supply,RAIL,RAIL & PORT,Dillon,MT,30,59725, ,0,45.21908,-112.63562,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,UP
-106.620220000298218,48.198789999869753,2018,3301,Bedwell,RAIL,RAIL & TRUCK,Glasgow,MT,30,59230, ,0,48.19879,-106.62022,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-112.021999999603921,46.600129999977682,2019,3303,"Agri Feeds & Services, Inc.",RAIL,RAIL & TRUCK,Helena,MT,30,59601, ,0,46.60013,-112.022,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-107.866199999951448,48.355290000288917,2020,3304,Quality Feed and Supply,RAIL,RAIL & TRUCK,Malta,MT,30,59538, ,0,48.35529,-107.8662,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-114.904490000352197,47.462400000256771,2021,3306,Plains Feed & Grain,RAIL,RAIL & TRUCK,Plains,MT,30,59859, ,0,47.4624,-114.90449,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-114.117039999679903,47.529730000117539,2022,3307,Westland Seed Inc.,RAIL,RAIL & TRUCK,Ronan,MT,30,59864, ,0,47.52973,-114.11704,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"BNSF,MRL"
-97.606400000318217,41.00673000002481,2023,3308,United Cooperative,RAIL,RAIL & TRUCK,Benedict,NE,31,68316, ,0,41.00673,-97.6064,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-74.883990000282154,40.517469999895596,2024,331,"BASS TRANSPORTATION CO., INC.-FLEMINGTON-NJ",RAIL,RAIL & TRUCK,FLEMINGTON,NJ,34,08822, ,0,40.51747,-74.88399,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"CPRS, NS"
-99.365899999862179,40.437550000022561,2025,3310,Agri Co-Op,RAIL,RAIL & TRUCK,Holdrege,NE,31,68949, ,0,40.43755,-99.3659,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-103.659330000252353,41.239349999776579,2026,3312,High Plains Cooperative,RAIL,RAIL & TRUCK,Kimball,NE,31,69145, ,0,41.23935,-103.65933,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,UP
-96.680850000351569,40.835280000082591,2027,3313,Scoular Grain Co.-Lincoln,RAIL,RAIL & TRUCK,Lincoln,NE,31,68504, ,0,40.83528,-96.68085,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"OLB, UP"
-96.685799999638078,40.831670000138558,2028,3315,Farmland Grain,RAIL,RAIL & TRUCK,Lincoln,NE,31,68503, ,0,40.83167,-96.6858,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,OLB
-95.84699000028759,40.679950000334358,2029,3317,Nebraska City,RAIL,TRUCK - PORT - RAIL,Nebraska City,NE,31,68410, ,0,40.67995,-95.84699,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-97.465079999769387,42.102510000310957,2030,3318,"Agrex, Inc.",RAIL,RAIL & TRUCK,Norfolk,NE,31,68702, ,0,42.10251,-97.46508,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NCRC
-86.785299999627341,33.563679999782124,2031,332,TRANSFLO-BIRMINGHAM-AL,RAIL,RAIL & TRUCK,BIRMINGHAM,AL,01,35217, ,0,33.56368,-86.7853,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-96.027709999603459,41.199940000115916,2032,3322,"United Seeds, Inc.",RAIL,RAIL & TRUCK,Ralston,NE,31,68127, ,0,41.19994,-96.02771,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-99.218039999940274,40.102499999910052,2033,3323,Midland Cooperative,RAIL,RAIL & TRUCK,Republican City,NE,31,68971, ,0,40.1025,-99.21804,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-101.231000000055005,40.146740000052425,2034,3325,Farmers Cooperative Grain and Supply Co.,RAIL,RAIL & TRUCK,Stratton,NE,31,69043, ,0,40.14674,-101.231,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-97.459819999963173,40.895099999974512,2035,3326,United Farmers Cooperative,RAIL,RAIL & TRUCK,Waco,NE,31,68460, ,0,40.8951,-97.45982,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-77.814460000417228,42.918509999684588,2036,3328,Avlin Farm Store Elevator,RAIL,RAIL & TRUCK,Caledonia,NY,36,14423, ,0,42.91851,-77.81446,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,GNWR
-79.302689999669155,42.49001999986065,2037,3329,Nestle Purina Petcare Co.,RAIL,RAIL & TRUCK,Dunkirk,NY,36,14048, ,0,42.49002,-79.30269,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT (NS)
-86.807990000111531,33.512359999790213,2038,333,NUTRITIVE SWEETNERS-BIRMINGHAM-AL,RAIL,RAIL & TRUCK,BIRMINGHAM,AL,01,35203, ,0,33.51236,-86.80799,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-77.418799999763849,36.129520000318074,2039,3330,Scotland Neck Gin and Grain,RAIL,RAIL & TRUCK,Scotland Neck,NC,37,27874, ,0,36.12952,-77.4188,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-101.77979999962966,47.26177999973536,2040,3331,Modern Grain Inc. Elevator,RAIL,RAIL & TRUCK,Beulah,ND,38,58523, ,0,47.26178,-101.7798,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-99.20990999958228,48.486709999818153,2041,3332,Cando Farmers Grain & Oil Coop,RAIL,RAIL & TRUCK,Cando,ND,38,58324, ,0,48.48671,-99.20991,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-102.832200000430589,46.863960000305788,2042,3336,Belfield Grain Co. Inc.,RAIL,RAIL & TRUCK,Dickenson,ND,38,58601, ,0,46.86396,-102.8322,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-97.263439999981003,46.77432999997211,2043,3338,Chaffee-Lynchburg Farmers Elevator,RAIL,RAIL & TRUCK,Durbin,ND,38,58059, ,0,46.77433,-97.26344,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,RRVW
-98.70202000029191,46.909550000006497,2044,3339,Klose Farmers Elevator Co.,RAIL,RAIL & TRUCK,Eldridge,ND,38,58401, ,0,46.90955,-98.70202,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-96.825590000374774,46.890200000255113,2045,3340,D & P Terminal Elevator,RAIL,RAIL & TRUCK,Fargo,ND,38,58107, ,0,46.8902,-96.82559,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-97.790980000222788,48.216110000201027,2046,3341,Fordville Cooperative Marketing Assoc.,RAIL,RAIL & TRUCK,Fordville,ND,38,58231, ,0,48.21611,-97.79098,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CPRS
-97.46750000005936,48.217710000106472,2047,3342,Farmers Elevator Co. of Forest River,RAIL,RAIL & TRUCK,Forest River,ND,38,58233, ,0,48.21771,-97.4675,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"BNSF,SOO,NP,RR"
-97.571030000222606,47.737270000214536,2048,3343,Northwood Equity Elevator,RAIL,RAIL & TRUCK,Northwood,ND,38,58267, ,0,47.73727,-97.57103,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-98.096000000386596,46.138850000250144,2049,3344,James Valley Grain,RAIL,RAIL & TRUCK,Oakes,ND,38,58474, ,0,46.13885,-98.096,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,"CP,BNSF,RRVW"
-97.36405000026204,47.499099999850174,2050,3346,Mayport Farmers Cooperative,RAIL,RAIL & TRUCK,Portland,ND,38,58274, ,0,47.4991,-97.36405,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-102.517580000371112,46.884309999781671,2051,3347,Southwest Grain Cooperative,RAIL,RAIL & TRUCK,Taylor,ND,38,58656, ,0,46.88431,-102.51758,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-98.877269999739269,48.357710000106437,2052,3348,Hi-Line Farmers Union Grain Co.,RAIL,RAIL & TRUCK,Valley City,ND,38,58072, ,0,48.35771,-98.87727,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,, BNSF
-96.806809999809715,46.387699999931641,2053,3349,Harvest States Cooperatives-Wahpeton,RAIL,RAIL & TRUCK,Wahpeton,ND,38,58075, ,0,46.3877,-96.80681,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,RRVW
-122.356010000029741,47.617870000154717,2054,335,AIRBORNE EXPRESS,AIR,AIR & TRUCK,SEATTLE,WA,53,98121, ,0,47.61787,-122.35601,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-101.03431999959885,47.291269999775643,2055,3350,Falkirk Elevator,RAIL,RAIL & TRUCK,Washburn,ND,38,58577, ,0,47.29127,-101.03432,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,DMVW
-98.877269999739269,48.357710000106437,2056,3351,Garske Elevator Co.,RAIL,RAIL & TRUCK,Webster,ND,38,58382, ,0,48.35771,-98.87727,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-82.823829999562918,41.283510000245535,2057,3352,Central Soya Co. Inc.,RAIL,RAIL & TRUCK,Bellevue,OH,39,44811, ,0,41.28351,-82.82383,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,NS
